order_id,customer_id,product_id,quantity,order_date
4652,5144,890,4,2026-03-20
4653,9837,697,4,2026-01-31
4654,1841,544,2,2026-03-13
4655,6663,4,3,2026-03-02
4656,4750,331,1,2026-04-12
4657,9921,591,2,2026-01-26
4658,3774,864,2,2026-02-24
4659,7506,59,2,2026-04-01
4660,9508,563,5,2026-02-26
4661,8140,953,4,2026-01-28
4662,5893,81,3,2026-02-10
4663,8311,379,5,2026-03-01
4664,2937,587,3,2026-02-26
4665,3744,90,2,2026-03-02
4666,375,779,5,2026-01-22
4667,5886,850,4,2026-02-11
4668,4286,603,4,2026-02-06
4669,8790,213,4,2026-02-19
4670,3640,70,1,2026-03-27
4671,650,505,5,2026-02-14
4672,9562,21,5,2026-03-29
4673,2657,724,5,2026-01-17
4674,7317,396,1,2026-04-09
4675,2776,397,4,2026-03-20
4676,488,23,4,2026-01-17
4677,2184,230,2,2026-01-13
4678,1708,482,1,2026-02-15
4679,4066,936,2,2026-01-29
4680,6804,650,2,2026-02-06
4681,4082,390,1,2026-02-21
4682,9875,808,5,2026-03-08
4683,4977,889,4,2026-02-21
4684,519,379,1,2026-02-16
4685,7540,614,4,2026-02-01
4686,6636,326,3,2026-04-01
4687,9331,613,1,2026-01-31
4688,5311,732,4,2026-02-13
4689,2236,28,5,2026-04-10
4690,6322,432,4,2026-02-15
4691,4826,604,5,2026-02-12
4692,6415,542,4,2026-01-01
4693,3244,582,1,2026-03-08
4694,9035,990,5,2026-01-25
4695,5499,504,3,2026-01-16
4696,5604,795,2,2026-01-30
4697,6557,653,3,2026-02-13
4698,1606,470,5,2026-04-10
4699,7055,808,5,2026-03-12
4700,3189,119,2,2026-02-08
4701,2287,330,1,2026-04-13
4702,7843,347,4,2026-04-07
4703,8647,280,5,2026-04-08
4704,8065,266,3,2026-03-28
4705,6772,519,1,2026-01-02
4706,2167,751,5,2026-01-09
4707,8044,843,3,2026-02-02
4708,97,791,5,2026-03-13
4709,6676,167,5,2026-04-06
4710,597,944,5,2026-01-22
4711,2939,239,4,2026-02-14
4712,9141,647,4,2026-02-23
4713,8525,267,4,2026-02-24
4714,583,726,2,2026-03-24
4715,7505,461,3,2026-02-13
4716,6618,799,1,2026-01-12
4717,2721,667,2,2026-01-15
4718,8345,888,3,2026-03-09
4719,7714,650,2,2026-03-20
4720,9551,200,4,2026-04-15
4721,5606,274,5,2026-03-21
4722,314,905,4,2026-02-13
4723,8568,623,5,2026-03-24
4724,1951,819,3,2026-04-15
4725,8186,593,1,2026-03-01
4726,4893,442,3,2026-01-02
4727,7509,372,3,2026-02-23
4728,9233,233,5,2026-01-08
4729,2325,367,2,2026-01-04
4730,5483,153,5,2026-03-06
4731,8153,3,1,2026-04-08
4732,3202,352,3,2026-01-29
4733,4549,259,5,2026-04-06
4734,3968,655,5,2026-02-18
4735,1042,392,3,2026-02-18
4736,2514,870,1,2026-01-04
4737,1783,694,1,2026-02-07
4738,9269,458,1,2026-04-08
4739,416,981,4,2026-02-13
4740,5279,205,1,2026-02-06
4741,9989,656,5,2026-01-19
4742,4191,398,2,2026-03-12
4743,1077,902,5,2026-03-16
4744,537,497,5,2026-01-16
4745,3561,695,3,2026-03-20
4746,8562,571,5,2026-01-05
4747,2326,178,5,2026-01-13
4748,2678,223,4,2026-01-28
4749,6946,235,5,2026-01-19
4750,5164,939,4,2026-03-08
4751,6130,989,4,2026-01-14
4752,1044,697,4,2026-01-27
4753,493,886,4,2026-02-18
4754,3218,513,2,2026-02-21
4755,1321,692,5,2026-01-17
4756,5719,908,5,2026-01-10
4757,5650,40,4,2026-01-22
4758,8091,579,5,2026-02-13
4759,9584,935,5,2026-03-03
4760,4662,93,2,2026-01-21
4761,4357,251,2,2026-03-22
4762,9686,184,1,2026-01-12
4763,8211,141,4,2026-01-07
4764,2732,529,4,2026-01-07
4765,1564,759,4,2026-01-15
4766,6170,378,3,2026-02-23
4767,2246,938,4,2026-04-04
4768,9384,546,3,2026-04-04
4769,970,987,2,2026-01-30
4770,204,285,4,2026-03-20
4771,5452,731,5,2026-02-03
4772,6038,444,2,2026-04-07
4773,201,427,3,2026-03-09
4774,7913,447,5,2026-04-03
4775,9514,445,2,2026-04-02
4776,7885,247,4,2026-02-24
4777,6891,932,1,2026-02-14
4778,1115,754,2,2026-03-08
4779,5116,13,3,2026-04-10
4780,9983,63,5,2026-03-15
4781,4174,354,5,2026-02-23
4782,6431,472,4,2026-02-18
4783,3479,798,1,2026-04-02
4784,5591,210,2,2026-02-09
4785,6221,253,3,2026-01-08
4786,4831,113,5,2026-02-03
4787,4256,710,4,2026-03-10
4788,328,49,1,2026-01-04
4789,7933,577,5,2026-01-28
4790,4767,328,5,2026-04-05
4791,2779,726,2,2026-04-10
4792,1934,257,2,2026-04-07
4793,4331,979,5,2026-02-18
4794,8270,684,2,2026-04-04
4795,7588,855,5,2026-03-28
4796,204,608,5,2026-01-17
4797,396,610,4,2026-01-11
4798,2608,414,3,2026-02-20
4799,4384,898,2,2026-04-08
4800,8886,196,4,2026-03-09
4801,7897,306,4,2026-01-02
4802,5501,91,2,2026-03-03
4803,3914,585,4,2026-03-06
4804,1341,239,2,2026-03-30
4805,3083,743,2,2026-03-31
4806,5964,752,2,2026-01-18
4807,1450,549,5,2026-04-05
4808,9225,561,5,2026-03-01
4809,5454,969,2,2026-01-15
4810,4351,838,3,2026-02-23
4811,9055,246,4,2026-03-12
4812,4420,425,3,2026-01-27
4813,7497,542,1,2026-01-19
4814,8192,913,1,2026-01-03
4815,9028,97,5,2026-01-26
4816,6465,47,2,2026-04-15
4817,5306,384,4,2026-04-09
4818,1867,492,2,2026-04-01
4819,4714,381,4,2026-02-22
4820,4359,648,5,2026-01-11
4821,5780,984,1,2026-02-25
4822,4660,31,1,2026-03-30
4823,840,718,3,2026-03-30
4824,24,464,1,2026-01-18
4825,706,880,3,2026-01-08
4826,3893,48,4,2026-01-19
4827,3291,249,1,2026-04-01
4828,7272,364,3,2026-02-22
4829,789,595,2,2026-02-19
4830,8415,774,5,2026-01-11
4831,2031,474,4,2026-04-08
4832,1758,954,1,2026-03-17
4833,2299,99,3,2026-01-06
4834,9582,999,3,2026-03-09
4835,7172,730,5,2026-04-14
4836,7927,868,4,2026-04-09
4837,2972,178,1,2026-02-16
4838,4558,538,5,2026-01-12
4839,8677,462,5,2026-02-24
4840,1458,641,3,2026-04-14
4841,583,152,1,2026-01-08
4842,590,245,4,2026-04-12
4843,3721,212,3,2026-02-03
4844,4970,668,2,2026-03-14
4845,3297,425,3,2026-04-02
4846,637,745,1,2026-03-25
4847,75,361,3,2026-02-03
4848,1696,240,1,2026-03-26
4849,8183,219,1,2026-01-31
4850,1871,35,2,2026-02-01
4851,9789,757,3,2026-02-21
4852,8785,996,5,2026-03-25
4853,6888,402,1,2026-04-05
4854,6682,273,3,2026-03-01
4855,3828,864,4,2026-02-07
4856,1662,764,2,2026-03-29
4857,2210,367,2,2026-01-26
4858,1583,867,5,2026-02-24
4859,3990,298,1,2026-02-02
4860,7855,99,3,2026-04-08
4861,3569,506,4,2026-03-02
4862,1178,47,1,2026-02-24
4863,1767,646,1,2026-03-24
4864,567,17,2,2026-01-03
4865,7828,488,1,2026-01-22
4866,4902,147,2,2026-01-01
4867,9440,335,3,2026-03-14
4868,6520,525,1,2026-01-28
4869,1642,710,2,2026-02-18
4870,660,670,3,2026-01-03
4871,5557,677,1,2026-02-24
4872,7287,258,1,2026-02-15
4873,6187,210,3,2026-04-04
4874,375,69,2,2026-01-11
4875,1243,183,3,2026-04-13
4876,2383,206,4,2026-02-21
4877,329,748,1,2026-03-27
4878,8990,153,3,2026-04-05
4879,6596,665,2,2026-03-26
4880,2827,775,1,2026-01-25
4881,5331,32,1,2026-01-14
4882,9289,385,3,2026-02-01
4883,2346,614,5,2026-02-15
4884,7762,658,5,2026-03-02
4885,2545,174,1,2026-03-30
4886,2100,161,1,2026-04-08
4887,4993,614,3,2026-01-10
4888,1675,511,4,2026-02-02
4889,1616,42,3,2026-04-05
4890,8061,762,1,2026-02-02
4891,5210,218,1,2026-01-27
4892,4566,107,3,2026-03-09
4893,7626,818,4,2026-03-04
4894,9824,117,4,2026-02-22
4895,281,655,2,2026-02-19
4896,3294,16,1,2026-01-18
4897,8985,432,4,2026-01-28
4898,5566,378,4,2026-03-07
4899,7659,305,2,2026-04-02
4900,7129,739,3,2026-04-07
4901,9329,184,5,2026-02-11
4902,9708,87,5,2026-02-16
4903,8409,490,4,2026-02-20
4904,2298,808,3,2026-02-15
4905,1226,670,2,2026-04-12
4906,5641,918,4,2026-01-20
4907,5206,905,3,2026-03-08
4908,9271,269,3,2026-02-27
4909,5299,225,3,2026-01-03
4910,2325,568,1,2026-04-09
4911,6303,131,4,2026-01-12
4912,7776,830,1,2026-02-17
4913,3289,129,2,2026-01-22
4914,5414,651,4,2026-01-12
4915,4533,450,5,2026-01-18
4916,4184,495,4,2026-02-19
4917,1541,865,2,2026-01-03
4918,1673,558,1,2026-01-18
4919,2301,935,4,2026-04-13
4920,7080,732,2,2026-03-25
4921,4283,629,5,2026-03-15
4922,5660,744,3,2026-02-28
4923,1049,725,2,2026-01-14
4924,9557,577,5,2026-03-03
4925,4580,747,5,2026-04-14
4926,5804,520,4,2026-02-03
4927,2588,20,2,2026-01-19
4928,6022,452,2,2026-03-29
4929,2408,210,4,2026-03-05
4930,9978,884,3,2026-03-01
4931,6440,982,4,2026-03-05
4932,8156,541,4,2026-04-15
4933,1416,646,3,2026-02-01
4934,8622,686,2,2026-03-20
4935,3677,299,3,2026-02-09
4936,7553,238,5,2026-04-14
4937,5071,97,2,2026-03-01
4938,937,288,1,2026-01-14
4939,5222,738,2,2026-04-01
4940,2102,442,4,2026-03-02
4941,3602,951,5,2026-02-05
4942,7252,266,5,2026-01-30
4943,406,955,2,2026-01-30
4944,2368,758,4,2026-01-26
4945,886,474,5,2026-02-21
4946,9318,389,3,2026-03-18
4947,8692,942,3,2026-02-01
4948,8029,810,1,2026-04-11
4949,4069,33,2,2026-04-13
4950,9121,415,5,2026-02-25
4951,6312,608,3,2026-03-06
4952,9235,289,2,2026-03-03
4953,2656,866,2,2026-03-06
4954,5548,457,2,2026-03-31
4955,9140,829,1,2026-03-06
4956,267,467,1,2026-01-19
4957,4580,872,3,2026-01-21
4958,7081,758,3,2026-02-17
4959,3367,355,4,2026-02-06
4960,6982,547,4,2026-02-22
4961,6174,531,3,2026-02-21
4962,3347,233,5,2026-02-10
4963,3609,109,5,2026-01-01
4964,1071,770,2,2026-01-18
4965,5898,96,1,2026-03-08
4966,3161,705,2,2026-02-20
4967,9200,420,3,2026-03-21
4968,6648,563,1,2026-02-20
4969,5611,128,1,2026-04-15
4970,5764,642,4,2026-01-16
4971,6773,293,4,2026-03-24
4972,3316,370,2,2026-04-14
4973,9027,673,5,2026-03-19
4974,8687,910,4,2026-04-06
4975,2982,234,1,2026-02-06
4976,4755,544,4,2026-04-11
4977,8468,342,4,2026-03-02
4978,9700,669,3,2026-03-16
4979,6037,30,1,2026-03-22
4980,1960,283,4,2026-02-08
4981,5504,513,1,2026-02-08
4982,842,164,3,2026-01-28
4983,3091,113,4,2026-04-10
4984,3679,921,5,2026-03-23
4985,4752,670,4,2026-03-02
4986,767,912,2,2026-01-10
4987,8528,927,4,2026-01-09
4988,4917,39,3,2026-04-09
4989,6320,455,4,2026-01-21
4990,1179,834,1,2026-03-10
4991,4378,885,5,2026-02-15
4992,9478,715,4,2026-01-19
4993,533,248,1,2026-03-08
4994,2209,707,2,2026-01-03
4995,8630,750,5,2026-02-07
4996,6178,828,5,2026-03-08
4997,672,868,3,2026-03-14
4998,2306,555,2,2026-01-19
4999,14,826,5,2026-03-10
5000,3802,798,5,2026-01-21
5001,5229,772,4,2026-03-10
5002,3129,695,4,2026-01-22
5003,5179,963,3,2026-02-11
5004,7371,775,3,2026-03-23
5005,4485,306,1,2026-02-28
5006,6140,545,2,2026-04-04
5007,5178,96,1,2026-01-06
5008,8298,852,2,2026-01-06
5009,3164,978,5,2026-02-15
5010,9696,100,3,2026-01-22
5011,6501,27,5,2026-01-03
5012,1097,402,2,2026-03-23
5013,3280,691,5,2026-02-02
5014,5964,26,5,2026-02-23
5015,9894,472,2,2026-01-03
5016,8670,274,2,2026-01-16
5017,4363,763,3,2026-01-13
5018,8123,406,5,2026-01-13
5019,4161,624,1,2026-02-19
5020,1926,583,5,2026-03-16
5021,3741,982,3,2026-04-12
5022,635,365,2,2026-04-08
5023,7535,767,2,2026-04-11
5024,4415,420,1,2026-01-28
5025,3994,395,5,2026-01-24
5026,3681,858,1,2026-01-14
5027,932,515,1,2026-03-05
5028,2603,214,4,2026-02-08
5029,1785,877,2,2026-01-03
5030,8770,387,5,2026-03-24
5031,1583,593,3,2026-03-10
5032,6232,255,1,2026-02-13
5033,8786,585,3,2026-04-05
5034,4776,847,5,2026-03-15
5035,5352,75,4,2026-02-13
5036,4032,866,5,2026-01-16
5037,9252,598,3,2026-03-31
5038,9818,429,5,2026-03-01
5039,4694,10,3,2026-03-19
5040,3543,145,1,2026-04-02
5041,6921,932,3,2026-03-07
5042,6494,727,2,2026-02-17
5043,7566,882,1,2026-02-07
5044,4513,965,1,2026-03-03
5045,6389,919,4,2026-03-11
5046,4753,59,5,2026-03-29
5047,2997,676,4,2026-04-07
5048,1196,744,2,2026-01-12
5049,2068,588,3,2026-02-26
5050,6477,169,3,2026-03-27
5051,3088,139,3,2026-04-02
5052,1289,272,2,2026-03-09
5053,7893,83,4,2026-01-16
5054,6896,760,5,2026-03-31
5055,2387,940,1,2026-03-09
5056,3161,720,2,2026-04-13
5057,3678,143,2,2026-01-23
5058,5434,686,5,2026-03-04
5059,3414,863,5,2026-03-29
5060,4787,145,1,2026-01-31
5061,763,496,5,2026-02-13
5062,4123,554,5,2026-02-14
5063,3973,591,3,2026-04-11
5064,2223,127,3,2026-03-02
5065,4444,777,3,2026-02-22
5066,5718,774,5,2026-02-15
5067,4944,778,4,2026-03-13
5068,3856,923,4,2026-03-20
5069,4185,765,5,2026-04-04
5070,7763,893,4,2026-03-29
5071,8629,548,3,2026-02-07
5072,5975,34,3,2026-01-15
5073,9316,550,1,2026-03-08
5074,236,568,2,2026-02-05
5075,8222,69,3,2026-03-27
5076,2813,826,1,2026-03-05
5077,9865,817,5,2026-03-16
5078,8170,536,3,2026-03-08
5079,7409,345,2,2026-04-11
5080,2518,192,3,2026-01-04
5081,7995,316,1,2026-03-11
5082,7625,53,4,2026-03-01
5083,268,975,2,2026-04-04
5084,2432,221,5,2026-01-29
5085,4499,969,1,2026-02-20
5086,5261,200,4,2026-04-14
5087,8075,77,4,2026-01-25
5088,1172,621,2,2026-01-30
5089,5789,294,3,2026-02-23
5090,3179,54,4,2026-03-12
5091,3084,313,1,2026-01-21
5092,6572,885,3,2026-03-16
5093,3801,104,5,2026-03-06
5094,6503,521,2,2026-04-07
5095,8809,995,4,2026-01-02
5096,2058,981,5,2026-03-04
5097,832,918,3,2026-04-01
5098,5099,435,5,2026-01-14
5099,8986,660,5,2026-02-09
5100,6979,444,5,2026-02-17
5101,7328,932,4,2026-02-05
5102,5854,627,1,2026-01-21
5103,5252,45,2,2026-03-08
5104,1712,94,2,2026-01-02
5105,9520,693,1,2026-03-19
5106,3222,154,1,2026-02-21
5107,5244,802,2,2026-01-03
5108,9313,687,1,2026-01-12
5109,3131,22,1,2026-02-09
5110,5671,398,4,2026-01-31
5111,6757,792,4,2026-02-25
5112,5035,901,5,2026-01-29
5113,7783,838,2,2026-03-22
5114,2900,591,3,2026-04-11
5115,4614,402,2,2026-03-07
5116,133,548,3,2026-02-04
5117,5827,158,3,2026-02-17
5118,2820,979,4,2026-01-17
5119,4807,325,2,2026-01-26
5120,2263,374,2,2026-03-08
5121,6624,23,1,2026-01-20
5122,4398,869,3,2026-03-11
5123,4445,518,2,2026-01-13
5124,740,866,5,2026-02-26
5125,924,712,2,2026-03-12
5126,3169,936,3,2026-04-14
5127,1373,831,1,2026-03-08
5128,9802,534,5,2026-03-28
5129,6690,981,4,2026-01-24
5130,2436,670,1,2026-01-10
5131,8450,472,2,2026-03-02
5132,866,243,2,2026-01-28
5133,9197,80,1,2026-01-14
5134,4973,709,5,2026-01-03
5135,8368,144,1,2026-03-07
5136,6901,944,4,2026-03-22
5137,1935,39,4,2026-01-25
5138,4157,348,3,2026-01-10
5139,2309,323,2,2026-03-19
5140,7862,624,2,2026-01-16
5141,5165,735,3,2026-02-07
5142,1624,449,4,2026-03-16
5143,3918,991,1,2026-01-03
5144,8267,885,4,2026-02-20
5145,3423,88,3,2026-01-21
5146,7945,932,3,2026-02-26
5147,5432,886,5,2026-01-26
5148,8756,179,1,2026-01-28
5149,9399,133,5,2026-02-16
5150,809,91,3,2026-04-03
5151,2525,310,4,2026-01-10
5152,1230,616,2,2026-02-10
5153,2525,598,5,2026-03-24
5154,307,356,5,2026-02-24
5155,8320,42,4,2026-01-26
5156,5137,507,2,2026-01-30
5157,3182,541,3,2026-02-28
5158,3415,126,3,2026-01-09
5159,1136,971,2,2026-02-08
5160,6425,319,2,2026-01-15
5161,2993,31,3,2026-02-24
5162,2649,754,2,2026-04-02
5163,269,592,1,2026-03-18
5164,3752,715,1,2026-04-06
5165,4405,553,1,2026-01-25
5166,2870,195,3,2026-03-23
5167,5141,576,4,2026-01-27
5168,6513,771,1,2026-01-24
5169,1690,848,3,2026-03-05
5170,6478,722,4,2026-03-15
5171,3371,915,3,2026-04-01
5172,1873,989,3,2026-03-21
5173,1781,290,4,2026-03-10
5174,7781,996,3,2026-02-08
5175,3096,96,5,2026-04-15
5176,413,623,5,2026-01-04
5177,7363,365,1,2026-02-26
5178,2627,264,2,2026-02-05
5179,2929,903,1,2026-02-16
5180,1608,278,3,2026-02-17
5181,4436,744,1,2026-03-17
5182,2721,943,3,2026-01-11
5183,1669,665,3,2026-01-22
5184,5770,303,1,2026-03-04
5185,486,258,2,2026-01-22
5186,1932,472,5,2026-01-29
5187,8056,884,5,2026-01-13
5188,9400,923,4,2026-01-06
5189,3026,601,4,2026-01-22
5190,7147,581,3,2026-03-04
5191,9299,508,1,2026-01-27
5192,4997,152,4,2026-01-29
5193,283,256,3,2026-03-22
5194,6050,303,5,2026-02-14
5195,8321,276,2,2026-04-05
5196,8516,176,4,2026-02-03
5197,2116,480,1,2026-01-16
5198,5778,309,5,2026-01-22
5199,9914,265,5,2026-03-31
5200,4496,52,3,2026-02-08
5201,448,827,2,2026-03-03
5202,5038,154,2,2026-04-09
5203,2263,235,5,2026-02-16
5204,828,469,2,2026-04-01
5205,5967,642,1,2026-03-10
5206,7069,583,2,2026-02-28
5207,1807,12,4,2026-03-09
5208,6892,823,1,2026-03-04
5209,8905,346,2,2026-03-03
5210,4455,677,1,2026-02-22
5211,8944,913,2,2026-03-14
5212,8603,519,5,2026-03-15
5213,3809,136,2,2026-04-11
5214,8131,438,2,2026-03-25
5215,9305,696,2,2026-02-11
5216,9738,324,4,2026-04-10
5217,9895,627,4,2026-02-06
5218,1831,57,2,2026-04-06
5219,87,576,3,2026-03-21
5220,4887,786,4,2026-01-26
5221,9728,662,3,2026-02-27
5222,3019,670,5,2026-01-31
5223,2291,707,1,2026-02-17
5224,7567,599,5,2026-02-19
5225,9082,451,4,2026-04-12
5226,2025,273,3,2026-04-10
5227,8203,657,1,2026-01-16
5228,6552,758,5,2026-03-13
5229,1457,653,2,2026-03-14
5230,125,214,1,2026-03-06
5231,6292,392,5,2026-01-10
5232,307,142,4,2026-03-14
5233,4727,13,4,2026-03-28
5234,9949,393,3,2026-01-11
5235,9234,54,1,2026-04-05
5236,7077,202,1,2026-01-04
5237,2597,218,4,2026-03-18
5238,5852,484,4,2026-04-02
5239,4783,715,1,2026-02-28
5240,8144,398,3,2026-04-13
5241,4219,141,5,2026-01-04
5242,6182,214,5,2026-04-15
5243,1564,836,5,2026-01-04
5244,9425,958,1,2026-03-11
5245,9977,983,4,2026-01-11
5246,7798,513,5,2026-03-09
5247,4717,241,5,2026-03-25
5248,1226,37,5,2026-02-17
5249,2738,252,4,2026-02-03
5250,3557,934,5,2026-03-20
5251,5644,407,4,2026-02-16
5252,2153,562,2,2026-01-21
5253,7954,922,4,2026-02-10
5254,7629,460,3,2026-02-12
5255,249,258,2,2026-02-22
5256,4329,731,1,2026-01-12
5257,357,808,2,2026-03-17
5258,7255,160,1,2026-02-26
5259,9308,229,5,2026-01-22
5260,926,949,3,2026-01-15
5261,1788,185,5,2026-03-10
5262,1078,460,2,2026-02-20
5263,9716,546,3,2026-02-25
5264,4024,987,4,2026-04-11
5265,1993,611,2,2026-04-01
5266,4256,566,3,2026-01-01
5267,6763,761,5,2026-03-13
5268,4882,521,4,2026-02-20
5269,658,751,4,2026-02-17
5270,8587,591,1,2026-01-15
5271,4324,557,5,2026-04-07
5272,3277,485,1,2026-03-03
5273,7250,382,2,2026-01-19
5274,8068,856,1,2026-03-19
5275,6487,600,1,2026-04-05
5276,5242,557,3,2026-03-24
5277,8042,905,1,2026-03-17
5278,8089,442,4,2026-03-07
5279,4329,379,3,2026-03-29
5280,4648,886,2,2026-02-21
5281,9497,690,1,2026-02-07
5282,3634,20,1,2026-04-05
5283,6077,152,4,2026-01-14
5284,4838,59,3,2026-03-27
5285,4806,334,5,2026-02-14
5286,1943,996,2,2026-02-12
5287,5636,401,1,2026-03-20
5288,2010,782,5,2026-03-29
5289,26,224,2,2026-03-29
5290,2154,796,3,2026-04-10
5291,4117,215,5,2026-03-19
5292,1167,24,1,2026-04-02
5293,4899,515,4,2026-01-07
5294,6973,614,4,2026-01-17
5295,4337,116,4,2026-02-17
5296,9903,420,4,2026-03-12
5297,4213,577,2,2026-03-25
5298,9813,72,2,2026-04-15
5299,8476,742,1,2026-03-18
5300,3609,63,5,2026-02-13
5301,5231,840,4,2026-04-13
5302,3615,199,2,2026-01-21
5303,6407,820,2,2026-04-01
5304,7973,984,2,2026-02-25
5305,3843,202,5,2026-01-21
5306,9455,99,2,2026-01-17
5307,9192,870,1,2026-03-17
5308,9634,652,5,2026-03-05
5309,7674,559,5,2026-02-12
5310,625,891,3,2026-03-13
5311,5170,942,1,2026-04-01
5312,7974,461,5,2026-03-07
5313,8184,107,2,2026-03-03
5314,1979,502,3,2026-01-15
5315,1404,645,4,2026-01-30
5316,5319,313,4,2026-03-28
5317,5821,917,2,2026-01-18
5318,7047,355,5,2026-01-13
5319,7187,543,5,2026-03-31
5320,3778,479,5,2026-01-15
5321,755,825,2,2026-03-02
5322,4874,722,2,2026-03-17
5323,2813,719,1,2026-02-15
5324,7292,644,4,2026-02-12
5325,3538,76,2,2026-01-30
5326,5630,240,5,2026-01-06
5327,6342,835,4,2026-02-18
5328,9662,207,3,2026-04-02
5329,6108,813,1,2026-01-28
5330,4213,883,4,2026-03-02
5331,8881,15,4,2026-04-10
5332,4499,76,3,2026-04-07
5333,6370,45,2,2026-01-04
5334,5894,392,1,2026-02-01
5335,1183,294,3,2026-02-11
5336,6451,947,5,2026-01-10
5337,5201,211,5,2026-02-19
5338,9927,402,2,2026-01-29
5339,105,488,4,2026-01-10
5340,6829,466,1,2026-01-14
5341,539,175,3,2026-01-04
5342,224,240,5,2026-03-07
5343,5905,701,4,2026-01-14
5344,7183,666,5,2026-04-02
5345,6633,751,3,2026-03-01
5346,3906,157,5,2026-03-10
5347,3208,343,1,2026-03-31
5348,6147,626,5,2026-03-14
5349,8084,604,2,2026-01-20
5350,7250,839,5,2026-03-02
5351,5592,748,1,2026-03-20
5352,3798,338,5,2026-02-06
5353,4399,675,2,2026-03-04
5354,5769,719,4,2026-02-08
5355,5626,403,2,2026-02-22
5356,5613,282,5,2026-01-22
5357,5797,237,2,2026-01-04
5358,5029,871,4,2026-04-10
5359,4724,909,4,2026-03-14
5360,9374,389,3,2026-02-22
5361,9961,653,5,2026-03-30
5362,3907,731,2,2026-02-17
5363,279,34,4,2026-02-18
5364,3751,130,4,2026-03-01
5365,9351,898,2,2026-02-04
5366,1297,848,5,2026-03-03
5367,9211,465,4,2026-02-23
5368,3928,807,5,2026-02-28
5369,8752,49,5,2026-01-10
5370,5467,486,3,2026-01-06
5371,7810,842,1,2026-01-19
5372,758,864,5,2026-01-31
5373,6439,690,3,2026-04-12
5374,7777,531,5,2026-02-13
5375,1324,351,2,2026-01-15
5376,5164,68,5,2026-01-27
5377,3606,638,5,2026-03-15
5378,9900,392,5,2026-03-01
5379,6168,695,4,2026-03-21
5380,5856,780,4,2026-03-23
5381,3928,400,1,2026-04-01
5382,9252,689,1,2026-04-15
5383,593,756,5,2026-03-26
5384,8282,45,2,2026-03-08
5385,9181,225,5,2026-03-07
5386,9971,154,5,2026-03-08
5387,7579,922,1,2026-03-08
5388,7935,687,5,2026-02-05
5389,1366,762,4,2026-03-22
5390,5661,332,1,2026-03-25
5391,1493,108,1,2026-04-15
5392,8685,971,5,2026-03-13
5393,8271,512,2,2026-02-18
5394,794,95,5,2026-01-14
5395,983,163,4,2026-02-02
5396,6333,148,3,2026-04-08
5397,5244,626,5,2026-03-23
5398,2119,724,3,2026-03-07
5399,2885,872,5,2026-02-23
5400,8777,885,1,2026-01-28
5401,4867,224,4,2026-04-04
5402,5495,424,4,2026-03-13
5403,3579,573,5,2026-03-06
5404,3699,137,1,2026-04-15
5405,109,577,4,2026-02-12
5406,5684,910,3,2026-03-06
5407,5058,167,2,2026-03-26
5408,4729,855,4,2026-01-13
5409,3575,6,3,2026-01-13
5410,5054,853,1,2026-03-03
5411,4685,523,5,2026-03-12
5412,2304,739,2,2026-02-26
5413,2374,632,4,2026-03-23
5414,9554,808,1,2026-01-17
5415,8776,745,2,2026-02-19
5416,2300,887,3,2026-01-12
5417,1189,939,4,2026-03-16
5418,1814,251,2,2026-01-02
5419,1657,976,5,2026-01-21
5420,3604,781,4,2026-01-27
5421,8128,680,2,2026-04-12
5422,3790,83,5,2026-04-01
5423,3284,685,5,2026-02-26
5424,6766,982,5,2026-03-01
5425,8330,771,3,2026-03-17
5426,1573,246,3,2026-04-04
5427,8085,203,1,2026-03-03
5428,6533,422,1,2026-03-10
5429,1420,641,5,2026-03-19
5430,613,926,1,2026-01-26
5431,593,0,2,2026-03-24
5432,5300,710,4,2026-03-23
5433,5426,914,3,2026-03-17
5434,4299,967,2,2026-01-24
5435,1260,412,3,2026-02-18
5436,4600,340,2,2026-03-29
5437,4547,244,2,2026-02-21
5438,4520,885,5,2026-01-02
5439,7355,821,3,2026-03-17
5440,8609,375,2,2026-03-14
5441,7010,319,4,2026-03-04
5442,4772,993,5,2026-01-12
5443,9564,398,1,2026-03-29
5444,8624,109,3,2026-02-01
5445,9112,312,5,2026-01-03
5446,6223,782,5,2026-03-08
5447,2999,138,1,2026-01-09
5448,9133,468,4,2026-01-14
5449,9869,349,3,2026-03-06
5450,9172,742,2,2026-03-11
5451,4766,605,2,2026-03-17
5452,676,257,3,2026-03-25
5453,8484,917,2,2026-01-22
5454,3166,117,2,2026-02-18
5455,6351,288,5,2026-03-21
5456,7985,103,4,2026-03-03
5457,5332,887,5,2026-02-25
5458,5521,799,4,2026-03-02
5459,724,101,5,2026-03-01
5460,5823,259,3,2026-02-02
5461,9003,344,1,2026-03-26
5462,1231,743,2,2026-02-05
5463,5131,340,1,2026-01-30
5464,2398,433,4,2026-01-05
5465,6832,399,2,2026-01-09
5466,3999,60,5,2026-01-27
5467,3850,280,1,2026-01-25
5468,1581,443,2,2026-01-14
5469,3485,265,3,2026-03-29
5470,743,598,4,2026-01-28
5471,7510,707,3,2026-01-03
5472,4201,830,3,2026-03-19
5473,9797,555,5,2026-03-22
5474,8217,185,3,2026-02-28
5475,3775,537,4,2026-01-12
5476,2590,430,2,2026-01-25
5477,5390,19,4,2026-04-09
5478,6255,721,2,2026-02-02
